epoch_idx	precision@1	recall@1	ndcg@1	precision@2	recall@2	ndcg@2	precision@3	recall@3	ndcg@3	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
1.0	0.05128205195069313	0.00977305881679058	0.05128205128205128	0.05183946341276169	0.02531234547495842	0.054049324680967105	0.046822741627693176	0.034429699182510376	0.053705154887969175	0.04459308832883835	0.05245286598801613	0.05784618958598046	0.04247491434216499	0.09501724690198898	0.07110769975701138	0.03745819255709648	0.15696245431900024	0.09198221422505548	0.032692309468984604	0.2615492045879364	0.12488292751441975	0.029152732342481613	0.33716920018196106	0.14694320123078064	0.02660256251692772	0.39977988600730896	0.16410369301563377	0.024871794506907463	0.46825429797172546	0.18076088317193054
2.0	0.07915273308753967	0.022332824766635895	0.07915273132664437	0.06967669725418091	0.03745870292186737	0.07663178312884472	0.06428837776184082	0.052286576479673386	0.0784907691639852	0.05863991007208824	0.07735183835029602	0.08439312804755639	0.05117056891322136	0.1317891627550125	0.09882363789812124	0.04119287058711052	0.2059876024723053	0.1212093465546056	0.033779267221689224	0.3063453733921051	0.1528986878034772	0.02956150285899639	0.3763633370399475	0.17372172249257709	0.027048492804169655	0.43704262375831604	0.19076785490120723	0.0249275341629982	0.48969337344169617	0.2046470240381469
3.0	0.08584169298410416	0.023836465552449226	0.0858416945373467	0.08026755601167679	0.042949460446834564	0.08817769390367108	0.0761798620223999	0.05648060888051987	0.09055829175638093	0.06755853444337845	0.08164834976196289	0.09416250674164038	0.05785953253507614	0.13224917650222778	0.10572757406509592	0.04793756827712059	0.20826147496700287	0.129751187043692	0.03943701088428497	0.32793256640434265	0.16728561433780761	0.03426235914230347	0.4182451367378235	0.1926602474715316	0.0299888513982296	0.4818536341190338	0.20930759597652993	0.027157191187143326	0.5280358791351318	0.2219615708479627
4.0	0.09141582995653152	0.023144099861383438	0.09141583054626533	0.08026755601167679	0.040471334010362625	0.08900781555408363	0.08101078122854233	0.05570371448993683	0.09377140446790509	0.07491638511419296	0.08270207792520523	0.09869758140646732	0.06421405076980591	0.131952702999115	0.1094660641777846	0.05351170897483826	0.22415411472320557	0.13799123396097143	0.04372909665107727	0.35776856541633606	0.17975190422687673	0.03708658739924431	0.4471004009246826	0.20490669824471736	0.0325111486017704	0.5196981430053711	0.22351157880510916	0.029453732073307037	0.5865171551704407	0.2397612908096311
5.0	0.10813824087381363	0.020655769854784012	0.10813823857302118	0.09698996692895889	0.039865586906671524	0.10411806065609154	0.08435526490211487	0.05096559226512909	0.0986035481511871	0.07781494408845901	0.07713223993778229	0.1010289149805773	0.06432553380727768	0.12962619960308075	0.10953873391917991	0.05356745049357414	0.217307910323143	0.13617040610759273	0.04345038905739784	0.351645827293396	0.17781137813969816	0.03701226785778999	0.44759535789489746	0.20418975195459224	0.032650500535964966	0.5199499726295471	0.2230352414987872	0.029687849804759026	0.5868031978607178	0.2394357278244754
6.0	0.0981047973036766	0.01872258074581623	0.09810479375696766	0.0891861766576767	0.034729111939668655	0.09472129749398508	0.08101078122854233	0.04597950354218483	0.09210138614605337	0.0751393586397171	0.07714949548244476	0.09698783656177	0.06599777191877365	0.13408993184566498	0.10886753572674751	0.0545150525867939	0.22291982173919678	0.13558353521858577	0.04428651183843613	0.353939950466156	0.17684530358551107	0.03721664845943451	0.4419497549533844	0.20156443369613894	0.0329013392329216	0.526523232460022	0.2223711193057925	0.02971014194190502	0.5923742651939392	0.23826058095315955
7.0	0.09587513655424118	0.02019147388637066	0.09587513935340022	0.08695652335882187	0.035523995757102966	0.0926508135039044	0.08175399899482727	0.05301765725016594	0.09388149490594468	0.07558529078960419	0.07715390622615814	0.09711371141512298	0.06577480584383011	0.1374363899230957	0.11028720950023303	0.05284281075000763	0.22074700891971588	0.13527626640031887	0.04317168518900871	0.3546185791492462	0.17693031116311644	0.036863621324300766	0.44322025775909424	0.20209932327144167	0.03221850469708443	0.5095190405845642	0.21960650451170682	0.028996653854846954	0.5744426250457764	0.23513466469525562
8.0	0.10144927352666855	0.019679561257362366	0.10144927536231885	0.09364548325538635	0.03913383185863495	0.09931336398924182	0.08547008782625198	0.05444495007395744	0.09782547521062936	0.07536232471466064	0.07885248959064484	0.09861320510564259	0.06488294899463654	0.13850641250610352	0.11149392528246478	0.053400225937366486	0.2227746844291687	0.13776470408581046	0.043784841895103455	0.35078686475753784	0.17862405702369	0.03760684281587601	0.45444273948669434	0.20669885963231224	0.032929208129644394	0.5206904411315918	0.2244861337123698	0.029576364904642105	0.5803516507148743	0.23921343903994682
9.0	0.113712377846241	0.024217847734689713	0.11371237458193979	0.09921962022781372	0.04399826005101204	0.10796710053464433	0.09215905517339706	0.062160104513168335	0.10790142480734065	0.08316611498594284	0.09328600764274597	0.11142439947717868	0.06544036418199539	0.13928712904453278	0.11746542833175302	0.05512820929288864	0.23475702106952667	0.14701663403476467	0.04411928355693817	0.36711177229881287	0.18810695397240831	0.03799702972173691	0.4658890962600708	0.21563986038781968	0.03340300917625427	0.5337744355201721	0.2338355036633196	0.030122630298137665	0.6017984747886658	0.25006861807527286
10.0	0.113712377846241	0.02804812602698803	0.11371237458193979	0.08974359184503555	0.04041455686092377	0.10100002001543182	0.0813823863863945	0.05493627116084099	0.09905562785388251	0.07692307978868484	0.08489564061164856	0.10406087154142837	0.06532887369394302	0.14201536774635315	0.11627488798482444	0.056243035942316055	0.2346974015235901	0.14623643921567037	0.0447881855070591	0.36970606446266174	0.1878395719224288	0.037774067372083664	0.46793198585510254	0.21453424466900262	0.03302675485610962	0.540429413318634	0.23311371872002482	0.029888514429330826	0.5991077423095703	0.24806586034905986
