epoch_idx	precision@1	recall@1	ndcg@1	precision@2	recall@2	ndcg@2	precision@3	recall@3	ndcg@3	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
1.0	0.06243032217025757	0.011932351626455784	0.06243032329988852	0.057413600385189056	0.026038307696580887	0.06038688634254914	0.0568561889231205	0.04008449986577034	0.06386511602950717	0.054180603474378586	0.060810450464487076	0.06901904300806182	0.045373473316431046	0.09793104231357574	0.07774532819756186	0.03706800565123558	0.15786732733249664	0.09604327042867869	0.03166109323501587	0.25640830397605896	0.1273845187661417	0.02866964228451252	0.336333304643631	0.15042516692365918	0.026727981865406036	0.41418933868408203	0.17067716875505723	0.024983277544379234	0.474103718996048	0.18605949297214786
2.0	0.0813823863863945	0.017889130860567093	0.08138238573021182	0.08026755601167679	0.03889985755085945	0.08387755551002293	0.06949090212583542	0.04956311732530594	0.08130908844153005	0.06577480584383011	0.07812037318944931	0.08860428640152951	0.05473801866173744	0.12669380009174347	0.0995861035342285	0.043589744716882706	0.19749826192855835	0.12098005573864773	0.03419732674956322	0.28832584619522095	0.15039426696871555	0.030323300510644913	0.37275806069374084	0.17398904365427525	0.02784280851483345	0.43724095821380615	0.191902112802729	0.02539576217532158	0.4857863485813141	0.20473001007698605
3.0	0.09030100703239441	0.02248390205204487	0.0903010033444816	0.08361203968524933	0.04056914523243904	0.08934598086356105	0.08101078122854233	0.06191686540842056	0.09450589638425592	0.07380155473947525	0.08936424553394318	0.10043810990402317	0.06109253317117691	0.13952910900115967	0.11161463317467181	0.04793757572770119	0.21520818769931793	0.13402192595544773	0.03642697632312775	0.3229334056377411	0.16633940913177672	0.03136380761861801	0.39501768350601196	0.1875376589212733	0.027759196236729622	0.4496709108352661	0.20253128751537558	0.025172797963023186	0.4962937533855438	0.21490002574225694
4.0	0.09364548325538635	0.023518934845924377	0.09364548494983277	0.09476031363010406	0.04624764621257782	0.09997588381509824	0.08695652335882187	0.06426581740379333	0.10159992790434126	0.07112597674131393	0.08263857662677765	0.09976782080641868	0.06042363867163658	0.14142084121704102	0.11291859332816345	0.049665555357933044	0.23037348687648773	0.13962586644756614	0.03882385790348053	0.334369957447052	0.17248631823386962	0.03385358676314354	0.42275282740592957	0.19730090596122019	0.030072461813688278	0.48584407567977905	0.21451973308173408	0.026978816837072372	0.5302799940109253	0.22646276297186252
5.0	0.10702341049909592	0.02763078175485134	0.10702341137123746	0.08695652335882187	0.04155725985765457	0.09748914544635646	0.08175399899482727	0.05766647309064865	0.09862468862599338	0.06822742521762848	0.07663122564554214	0.09711412670886438	0.059197332710027695	0.13239188492298126	0.10948615602366958	0.0494425892829895	0.22062835097312927	0.1359024707033344	0.0416666679084301	0.3391251266002655	0.17458463515837194	0.03606466203927994	0.4231630861759186	0.19954885696445687	0.031730767339468	0.4985162019729614	0.21855606633763255	0.028651058673858643	0.5651810765266418	0.23414099153178417
6.0	0.11259754747152328	0.02283303812146187	0.11259754738015608	0.08751393854618073	0.03186044469475746	0.09577786010908905	0.08249720931053162	0.04705110564827919	0.09531882169458264	0.07447046041488647	0.07288029789924622	0.09652325307183784	0.06610925495624542	0.1410871148109436	0.11218928717797516	0.054459311068058014	0.23800796270370483	0.1411932053208023	0.04395206272602081	0.349079966545105	0.1782582090107055	0.037885550409555435	0.45042288303375244	0.2062736589568027	0.03344481438398361	0.5357874631881714	0.22740033391528355	0.029855070635676384	0.5901185870170593	0.2410490176309893
7.0	0.11259754747152328	0.021872619166970253	0.11259754738015608	0.09754738211631775	0.0365237221121788	0.10419793313956272	0.08584169298410416	0.04935017600655556	0.09927508314745341	0.07848383486270905	0.08042655140161514	0.10236131799940738	0.06867336481809616	0.1454160213470459	0.11651055618823676	0.05696766823530197	0.24522551894187927	0.14685992465469064	0.04411928355693817	0.35943180322647095	0.1836701430328251	0.03794128820300102	0.4600023627281189	0.21147814122253386	0.033277593553066254	0.5342541337013245	0.23038592517152762	0.02975473739206791	0.5946824550628662	0.2450962243690881
8.0	0.12374582141637802	0.026044614613056183	0.12374581939799331	0.10144927352666855	0.04114041104912758	0.11103346483148532	0.0891861766576767	0.05746868997812271	0.10674808085720193	0.07736900448799133	0.08346535265445709	0.10654742076622863	0.06767001003026962	0.14395444095134735	0.119160872284981	0.05624303221702576	0.2411278635263443	0.14924897500239934	0.0443979948759079	0.3669673502445221	0.18893770751527036	0.03775548189878464	0.46483904123306274	0.2157716737068382	0.032957080751657486	0.528080940246582	0.23279213925587622	0.029687846079468727	0.5901399254798889	0.24805027002718533
9.0	0.113712377846241	0.025563769042491913	0.11371237458193979	0.10535117238759995	0.04629994183778763	0.11232607806842777	0.09587513655424118	0.06464133411645889	0.11159024028281413	0.07937569916248322	0.08447852730751038	0.10861572706342827	0.06778150051832199	0.1421632319688797	0.12000663268346262	0.05758082494139671	0.2458728402853012	0.15234063440636453	0.045066893100738525	0.37861308455467224	0.1932379914682144	0.03835006058216095	0.4744681119918823	0.22003995987855154	0.033779263496398926	0.5473939776420593	0.2391002206127044	0.03006688877940178	0.5992307066917419	0.2522899586038273
10.0	0.10702341049909592	0.023518238216638565	0.10702341137123746	0.0981047973036766	0.04351875185966492	0.10531877403075189	0.09290225803852081	0.06288982182741165	0.10743539633056567	0.08049052953720093	0.08871304988861084	0.10826367978215601	0.06911928951740265	0.1458560973405838	0.1202543515623935	0.058974359184503555	0.2536844313144684	0.1537510682522061	0.04506688937544823	0.3825879693031311	0.19302372203676083	0.038312897086143494	0.4734823703765869	0.21881830915612488	0.03336120396852493	0.5505794882774353	0.23806208735466802	0.029732439666986465	0.6055591106414795	0.25175872571108016
11.0	0.11705685406923294	0.026983611285686493	0.11705685618729098	0.10925306379795074	0.04818003997206688	0.11653310773896186	0.09773319214582443	0.06685811281204224	0.11506002111948314	0.08361203968524933	0.09038296341896057	0.11414073372849959	0.07179488241672516	0.15421940386295319	0.1272890234921233	0.05981048196554184	0.2562592327594757	0.1590129099612708	0.04698996990919113	0.39621636271476746	0.20210781632629568	0.03903753682971001	0.48389753699302673	0.22676509645770634	0.034016162157058716	0.557807981967926	0.24558658672496742	0.030390188097953796	0.6118167042732239	0.2592986638788602
12.0	0.12486064434051514	0.03043029084801674	0.12486064659977704	0.10535117238759995	0.05120043456554413	0.11625562473782808	0.09327387809753418	0.06339481472969055	0.11241560442083322	0.08472687005996704	0.09780269861221313	0.11760571198196354	0.0720178410410881	0.15732206404209137	0.13012847690026938	0.060758087784051895	0.2608662247657776	0.16288864612428905	0.045735787600278854	0.3903421461582184	0.20221789618438166	0.03862876445055008	0.4877261817455292	0.22907063219872806	0.033974356949329376	0.565105676651001	0.24864418144685835	0.03025640919804573	0.6179022192955017	0.2621080873740871
13.0	0.1304347813129425	0.032745152711868286	0.13043478260869565	0.11315496265888214	0.05381433293223381	0.12484867897488694	0.10256410390138626	0.0662447065114975	0.12223651796342946	0.0891861766576767	0.09782113879919052	0.1235948069455551	0.07569676637649536	0.16028404235839844	0.13580622104077325	0.062318842858076096	0.2637536823749542	0.1674123164788515	0.046739134937524796	0.39739635586738586	0.20777775367116583	0.039594948291778564	0.5015297532081604	0.23604298623279635	0.03430880606174469	0.5680273771286011	0.2535055184908273	0.03006688877940178	0.617378830909729	0.2655474129480676
14.0	0.13154961168766022	0.03205114230513573	0.13154960981047936	0.11259754747152328	0.053735796362161636	0.12396630642720011	0.1007060632109642	0.06707587838172913	0.12078489357538771	0.09186175465583801	0.09859275072813034	0.12434949844240792	0.07625418901443481	0.16267439723014832	0.1362852506783713	0.06287625432014465	0.2726981043815613	0.17007483923291042	0.04841136932373047	0.41108980774879456	0.21278610680004326	0.039836492389440536	0.4986429512500763	0.23717089885032347	0.03465718775987625	0.5739375948905945	0.25624949789927964	0.030668895691633224	0.6281342506408691	0.2697587701087668
15.0	0.14492753148078918	0.0326542854309082	0.14492753623188406	0.12207357585430145	0.05448757857084274	0.13389404058787308	0.11222594231367111	0.07826666533946991	0.13385852586948388	0.09921962022781372	0.10923051834106445	0.13538280070418746	0.08127090334892273	0.1744818538427353	0.14670745753098952	0.06538461893796921	0.2835468053817749	0.17895039091940368	0.04963768273591995	0.4260123372077942	0.22273555153976973	0.041304346174001694	0.519559919834137	0.24882853333448465	0.035493310540914536	0.5855464935302734	0.2660759887443006	0.03166108950972557	0.6423075795173645	0.28033507328996826
16.0	0.1471571922302246	0.03216957673430443	0.14715719063545152	0.12764771282672882	0.0615539625287056	0.13920930921732988	0.10813824087381363	0.07582206279039383	0.13116282994106981	0.09721294045448303	0.10752203315496445	0.13366228292063598	0.08327759057283401	0.18078544735908508	0.1497850654513613	0.06633222103118896	0.2823478579521179	0.18077661853494031	0.05119843780994415	0.43588247895240784	0.22732309030079753	0.04191751033067703	0.5236654877662659	0.25201536254299867	0.03663601353764534	0.6025936603546143	0.2723851319229135	0.0323188416659832	0.6462660431861877	0.28431163336199944
17.0	0.15942029654979706	0.03881914168596268	0.15942028985507245	0.13656632602214813	0.06762498617172241	0.15017858633917647	0.12002973258495331	0.08545839041471481	0.14518315062027176	0.1043478325009346	0.12002726644277573	0.14685692771373687	0.08617614954710007	0.19239073991775513	0.16146804385855015	0.06822742521762848	0.29764044284820557	0.19322180046160473	0.05284281075000763	0.45214107632637024	0.24062750141030997	0.04336677864193916	0.5436049699783325	0.26637894680674523	0.03716554865241051	0.6076208353042603	0.283582993211739	0.03317725658416748	0.6613290309906006	0.2977931686148234
18.0	0.15607580542564392	0.03317730501294136	0.15607580824972128	0.13656632602214813	0.0654917061328888	0.1479687564181129	0.12597547471523285	0.08667907863855362	0.147273081363122	0.11036790162324905	0.12363177537918091	0.15023267440689564	0.08862876147031784	0.19065766036510468	0.161855692243785	0.0700668916106224	0.300057053565979	0.19394833727402488	0.0525640994310379	0.4508965015411377	0.23918539532249503	0.04314381256699562	0.5374420881271362	0.26399346786985767	0.03733278065919876	0.6067242622375488	0.28258239401361523	0.03299888223409653	0.6577675342559814	0.29587174859894794
19.0	0.15607580542564392	0.03451972082257271	0.15607580824972128	0.1354515105485916	0.06103590875864029	0.14742454917990352	0.12597547471523285	0.08590608090162277	0.1477044542938492	0.11036789417266846	0.12513837218284607	0.15025701009781295	0.09041249006986618	0.20170482993125916	0.16547829892954471	0.06945373862981796	0.3031708300113678	0.19511333918144347	0.05303790420293808	0.4578491151332855	0.2421133764770439	0.04457451030611992	0.5585015416145325	0.2707675232746919	0.03793199732899666	0.6144015192985535	0.2863387586987551	0.03337792307138443	0.665657639503479	0.2994309720836365
20.0	0.15273132920265198	0.03588489070534706	0.1527313266443701	0.13489408791065216	0.06123897433280945	0.14530719367457762	0.12374582141637802	0.08440199494361877	0.1448366006669437	0.10969899594783783	0.12336055934429169	0.14879179970340015	0.08907469362020493	0.19999057054519653	0.16417051295445745	0.07090301066637039	0.3158322274684906	0.19858092759680632	0.05331661179661751	0.4633108377456665	0.24368105737637613	0.044110000133514404	0.5530896186828613	0.2698069260632732	0.03795986995100975	0.6189555525779724	0.28757190587365883	0.03332218527793884	0.6640756130218506	0.2996549888962696
21.0	0.1549609750509262	0.036052215844392776	0.15496098104793757	0.13935339450836182	0.06655459851026535	0.15019118827144295	0.12820513546466827	0.0913751944899559	0.15048828875292414	0.11304348707199097	0.12934665381908417	0.15462126726363407	0.0923076942563057	0.21307936310768127	0.17186104120128393	0.07134894281625748	0.32022541761398315	0.20340446102460394	0.053288739174604416	0.45995140075683594	0.24674667378173049	0.044463030993938446	0.5546337366104126	0.27409345080280334	0.0381549596786499	0.6177997589111328	0.2913017776479135	0.033745817840099335	0.6719034910202026	0.30521504405996164
22.0	0.15830546617507935	0.03844750300049782	0.15830546265328874	0.1421404629945755	0.06376539170742035	0.1521751517812706	0.12894834578037262	0.08900037407875061	0.15164325459565745	0.11683389544487	0.13400745391845703	0.158722574917708	0.09297658503055573	0.21127748489379883	0.17309747907142656	0.07352285832166672	0.32854512333869934	0.2079332274934004	0.05423634499311447	0.466338187456131	0.2510288500722542	0.04455592855811119	0.5563822984695435	0.2768116150273985	0.03847546875476837	0.6264957189559937	0.2955397575736272	0.03369007632136345	0.675743818283081	0.3081358411213761
23.0	0.15607580542564392	0.0352909192442894	0.15607580824972128	0.1382385790348053	0.06600978970527649	0.14914964531026936	0.12857674062252045	0.09262118488550186	0.15100440161925324	0.11348941177129745	0.1342134028673172	0.15591606331128802	0.0926421508193016	0.2075212448835373	0.17075635662821778	0.07363434135913849	0.32761284708976746	0.20604381643241065	0.05418059974908829	0.465213418006897	0.24880698048200608	0.04466741159558296	0.5584464073181152	0.2753032112574857	0.038503341376781464	0.6275316476821899	0.29385198107237354	0.033634334802627563	0.674397349357605	0.30589972919876823
24.0	0.16833890974521637	0.035083651542663574	0.16833890746934224	0.14158305525779724	0.06389696151018143	0.1531056047050346	0.13415086269378662	0.09179861843585968	0.15604460173738438	0.11282052099704742	0.1320270597934723	0.1565514913720204	0.09420289844274521	0.21012960374355316	0.172693902308082	0.07430323213338852	0.3272238075733185	0.20727035844907402	0.05431995540857315	0.4619283378124237	0.24933916678241536	0.04444444552063942	0.5590458512306213	0.27603517954631107	0.03832218423485756	0.625929594039917	0.29421595759582453	0.033935338258743286	0.6786166429519653	0.30791390391979845
25.0	0.16610924899578094	0.034486714750528336	0.16610925306577481	0.14492753148078918	0.06926561146974564	0.1565492087229053	0.1293199509382248	0.09145580977201462	0.15355834536021104	0.11348941177129745	0.13120685517787933	0.1565641027147821	0.09364548325538635	0.20827215909957886	0.1721505659300839	0.07413601130247116	0.3261971175670624	0.20701765373614656	0.054347824305295944	0.4630316495895386	0.2495378543531304	0.04453735053539276	0.5536807775497437	0.2753550118914357	0.03855908662080765	0.6236113905906677	0.29429613364349166	0.03396878391504288	0.6814517974853516	0.30856535226776877
26.0	0.16945374011993408	0.036913204938173294	0.16945373467112598	0.1432552933692932	0.07230490446090698	0.15644349806752475	0.1356373131275177	0.09870365262031555	0.15942688755665388	0.11772575974464417	0.13822253048419952	0.16277031181817908	0.09420289844274521	0.20971113443374634	0.17588963735318064	0.0747491642832756	0.3298417329788208	0.211747360021009	0.05501672253012657	0.4645293056964874	0.2540080329565003	0.04479747265577316	0.5537776350975037	0.27929899983646633	0.03874024376273155	0.6310803890228271	0.2993822909021071	0.0342586375772953	0.6825990676879883	0.3129866961315927
27.0	0.16722407937049866	0.03967655822634697	0.16722408026755853	0.14771459996700287	0.0737384557723999	0.15943536926292365	0.12894834578037262	0.09866823256015778	0.15630441853039975	0.11571906507015228	0.14066368341445923	0.16251257958501156	0.09108138829469681	0.20900869369506836	0.17480694124462526	0.07430323213338852	0.3358144164085388	0.21357236866481957	0.05521181970834732	0.4702146351337433	0.25643583181385726	0.04535488784313202	0.5654198527336121	0.2833949399830104	0.038768116384744644	0.6339955925941467	0.30132003691370696	0.03403567150235176	0.6790175437927246	0.31349459762469584
28.0	0.17279821634292603	0.03982538729906082	0.17279821627647715	0.1538461595773697	0.07442990690469742	0.16559994971792055	0.13600891828536987	0.09781569987535477	0.16174583977622858	0.12017837911844254	0.14254853129386902	0.16698213141762414	0.09498327970504761	0.21369169652462006	0.17945506858128746	0.07530657947063446	0.3322720229625702	0.21498994914600608	0.055351171642541885	0.468511700630188	0.25774174453394555	0.045522112399339676	0.5685189366340637	0.2855528097808698	0.038921404629945755	0.6346309185028076	0.3032830845941339	0.03444816172122955	0.6891261339187622	0.317311346839443
29.0	0.16722407937049866	0.0402146652340889	0.16722408026755853	0.15217390656471252	0.0801917091012001	0.16467735365177033	0.13600891828536987	0.1002766415476799	0.1621335486409516	0.11661092936992645	0.13789087533950806	0.16395180712400456	0.09565217792987823	0.21318882703781128	0.17964404010881976	0.07452620565891266	0.33397674560546875	0.2155308006256141	0.055156074464321136	0.4760226309299469	0.25962125393488633	0.04509476572275162	0.5611861348152161	0.28457144509189874	0.038642700761556625	0.632556676864624	0.30318539512854775	0.034214045852422714	0.6828892827033997	0.31667219854959283
30.0	0.17614269256591797	0.04105982929468155	0.17614269788182832	0.15161649882793427	0.07529960572719574	0.16560717226815796	0.13712374866008759	0.10248415172100067	0.16447388389235273	0.11794871836900711	0.13403305411338806	0.1644594551036586	0.09598662704229355	0.21556082367897034	0.18072781898755072	0.07619843631982803	0.34223437309265137	0.21808479003139528	0.05560200661420822	0.47580766677856445	0.25993412298849944	0.04520624503493309	0.5642483234405518	0.28510328816335456	0.03918617218732834	0.6360747814178467	0.30443958569601587	0.03470456972718239	0.6891869902610779	0.31840806271291167
31.0	0.1783723533153534	0.042467523366212845	0.17837235228539577	0.15328873693943024	0.07370766252279282	0.1665892417818198	0.13675212860107422	0.10064186900854111	0.1643006798272726	0.11772575974464417	0.13491210341453552	0.16524127508780284	0.09721294045448303	0.21934793889522552	0.18277529452496086	0.0759197324514389	0.3333766460418701	0.21671839387917552	0.0556856170296669	0.47249001264572144	0.2602768273395808	0.04581940546631813	0.5648144483566284	0.28696985140049175	0.03904682397842407	0.6338508725166321	0.3049826969664227	0.03447045385837555	0.6857265830039978	0.31853831483450046
32.0	0.1783723533153534	0.04059598967432976	0.17837235228539577	0.15273132920265198	0.0743199810385704	0.16638383416046423	0.1367521435022354	0.10045821219682693	0.1645210472872682	0.12084726989269257	0.13894163072109222	0.16750631178242892	0.09632108360528946	0.21662750840187073	0.18137766660172472	0.07580824941396713	0.3359547257423401	0.21659899629900195	0.05498885363340378	0.46893998980522156	0.2580074530745566	0.04498327523469925	0.5607091784477234	0.28415828086637257	0.039032887667417526	0.6355403661727905	0.30405070592838046	0.03434782475233078	0.6854810118675232	0.31712316284786257
33.0	0.17614269256591797	0.04229917749762535	0.17614269788182832	0.1549609750509262	0.07714062929153442	0.1684669200828114	0.13675212860107422	0.09916921705007553	0.16448906378122086	0.11906355619430542	0.1391672044992447	0.1672427748587016	0.09598662704229355	0.22059574723243713	0.18293883887173684	0.07413601130247116	0.3301985561847687	0.21543340298154381	0.05576922744512558	0.4806459844112396	0.26187788840794224	0.04509476572275162	0.5644834041595459	0.2861220973375547	0.03921404853463173	0.6323884725570679	0.3050345115914075	0.03470457345247269	0.6913132071495056	0.31984345913845735
34.0	0.17279821634292603	0.03776448965072632	0.17279821627647715	0.1421404629945755	0.06716165691614151	0.15568064696831688	0.13415087759494781	0.09480799734592438	0.1582513688406415	0.11817168444395065	0.1376793384552002	0.16272035699510348	0.09598662704229355	0.21611261367797852	0.17821514110775027	0.0751393660902977	0.33360207080841064	0.2128855361740872	0.05596432089805603	0.4774720370769501	0.2577600862909632	0.04505760595202446	0.5590797662734985	0.2812844018086524	0.03847547620534897	0.6251201629638672	0.2988824499281938	0.034403566271066666	0.6856089234352112	0.3144364845509416
35.0	0.18060201406478882	0.0396077036857605	0.1806020066889632	0.15217390656471252	0.07257945835590363	0.1657537407493782	0.13600893318653107	0.09497654438018799	0.16202787993805287	0.12017837911844254	0.13658371567726135	0.16558151088179768	0.09821628034114838	0.22203005850315094	0.18299783471745673	0.07653288543224335	0.34217560291290283	0.2182104745989989	0.056131549179553986	0.48133060336112976	0.261831508679723	0.04587513953447342	0.5659736394882202	0.28686604548553757	0.03967390954494476	0.6421041488647461	0.30691844167740706	0.03480490297079086	0.691157341003418	0.31979211660808365
36.0	0.17391304671764374	0.040831975638866425	0.17391304347826086	0.15273132920265198	0.07264282554388046	0.1648305103758516	0.13526570796966553	0.09666933119297028	0.16130112347438808	0.11661092936992645	0.13780327141284943	0.16390461423128558	0.0981047973036766	0.21809768676757812	0.18167882397224533	0.0767001137137413	0.3428386449813843	0.21824281106067342	0.057302121073007584	0.4882878363132477	0.26387021023497487	0.04654403403401375	0.5759406089782715	0.2892639379004365	0.03995262086391449	0.6456909775733948	0.3080370534757451	0.035027869045734406	0.6970561742782593	0.32116981770605463
37.0	0.186176136136055	0.04333573207259178	0.18617614269788182	0.151059091091156	0.07316803932189941	0.16631175878068605	0.14492753148078918	0.10440089553594589	0.17146955413729054	0.12441471964120865	0.1402718722820282	0.1716427765805322	0.10078039020299911	0.22523733973503113	0.188061596308678	0.07725752890110016	0.3436405658721924	0.22233875253528262	0.05666108801960945	0.4785674810409546	0.26504563837463707	0.04611668735742569	0.5706884264945984	0.29124633026715213	0.039632104337215424	0.6389716863632202	0.30975460822112794	0.03501672297716141	0.6959363222122192	0.32412050015189775
38.0	0.17614269256591797	0.040640752762556076	0.17614269788182832	0.1549609750509262	0.07640527188777924	0.16776354243111524	0.13898180425167084	0.09929417818784714	0.1653722337408582	0.12040133774280548	0.14080993831157684	0.16855794618554748	0.10033445060253143	0.2249019742012024	0.18648230548117395	0.07697882503271103	0.3364041745662689	0.2191979405876787	0.05710702762007713	0.48192182183265686	0.26454661188404516	0.046432554721832275	0.5760043263435364	0.2911295240446786	0.03970177844166756	0.642082691192627	0.3091224086570936	0.03478260710835457	0.6896233558654785	0.3216190525029021
39.0	0.17391304671764374	0.04149540513753891	0.17391304347826086	0.15273132920265198	0.07578855752944946	0.1658059916466525	0.13749535381793976	0.09990488737821579	0.164136431117312	0.12196210771799088	0.13967926800251007	0.16843011465476054	0.10111483186483383	0.22630560398101807	0.18719533288489762	0.07736900448799133	0.34123536944389343	0.22082487727068975	0.05696766823530197	0.4793228805065155	0.2645923428151527	0.045912303030490875	0.5661485195159912	0.289378701442069	0.03947881609201431	0.6402944326400757	0.30868460735275843	0.034838348627090454	0.6906393766403198	0.3221149368708199
40.0	0.1716833859682083	0.03988223895430565	0.1716833890746934	0.15607580542564392	0.07789700478315353	0.16843328480720907	0.14306950569152832	0.10308410972356796	0.16821891701599698	0.12396878749132156	0.1445176750421524	0.1716128295393809	0.10089187324047089	0.22494418919086456	0.18724716669678387	0.07736901193857193	0.34013551473617554	0.22070157897717993	0.05713489279150963	0.48109155893325806	0.26514379310591735	0.04628391191363335	0.5685786008834839	0.29045381983307583	0.039855074137449265	0.6437747478485107	0.3101769001947018	0.034949831664562225	0.6933282613754272	0.3230204006088726
41.0	0.17502787709236145	0.03889230638742447	0.1750278706800446	0.16220736503601074	0.07866252958774567	0.17295865530471669	0.14195466041564941	0.10117172449827194	0.16806610814468964	0.12463768571615219	0.14456751942634583	0.17227235797990376	0.10066889971494675	0.22750894725322723	0.18820566023772714	0.07775919884443283	0.34206122159957886	0.2217681016357381	0.057218506932258606	0.4815640449523926	0.26572556867229785	0.04648829996585846	0.5745187997817993	0.29202157575417365	0.0397157184779644	0.6415433883666992	0.3099544968820703	0.03498327359557152	0.693385660648346	0.3234253815113837
42.0	0.18840579688549042	0.04434652253985405	0.18840579710144928	0.16332218050956726	0.07966773957014084	0.17759816786867422	0.14492753148078918	0.1062263771891594	0.17454585850483287	0.1257525086402893	0.1435791552066803	0.1759038931295246	0.10401338338851929	0.23334769904613495	0.19460917734780278	0.07781494408845901	0.34185701608657837	0.22530404954280484	0.05702340975403786	0.4794386327266693	0.2687215696813548	0.04661836102604866	0.5752468705177307	0.2959469359122242	0.039618171751499176	0.6402202844619751	0.3132567062147316	0.03501672297716141	0.6943842768669128	0.32729354883660905
43.0	0.19175027310848236	0.04497773200273514	0.19175027870680045	0.16109253466129303	0.07735495269298553	0.17662990914811072	0.14678558707237244	0.105605348944664	0.17598159046956982	0.12463768571615219	0.14257508516311646	0.17507452962394274	0.10234113782644272	0.2274956852197647	0.19180090991749812	0.07697882503271103	0.34313488006591797	0.2246466722576723	0.05716276541352272	0.4794462025165558	0.2685200707264292	0.04674842208623886	0.5777990818023682	0.29609955719733144	0.0397157184779644	0.6415389776229858	0.3133202610434995	0.03515050187706947	0.6980354189872742	0.32778744523600606
